Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
Two Dudes with Added Embellishments,Mini Comic (1986),Dennis Worden,Issue:,nn,https://comicbookrealm.com/cover-scan/0c2183de115d915a75b6c3b11ae8c6b5/xl/dennis-worden-two-dudes-with-added-embellishments-mini-comic-issue-nn.jpg,Dec '86,$0.00,,,, ,https://comicbookrealm.com/series/69224/0/dennis-worden-two-dudes-with-added-embellishments-mini-comic
Majestic,One-Shot (1993),Majestic Entertainment,Issue:,nn,https://comicbookrealm.com/cover-scan/ba0d2212aee04d3b4ebe302dfbd0cbad/xl/majestic-entertainment-majestic-one-shot-issue-nn.jpg,1993,Free,,,,Promotional Giveaway ,https://comicbookrealm.com/series/69591/0/majestic-entertainment-majestic-one-shot
S.T.A.T.,One-Shot (1993),Majestic Entertainment,Issue:,# 1,https://comicbookrealm.com/cover-scan/23cc7888934cda1762072909156455bb/l/majestic-entertainment-stat-one-shot-issue-1.jpg,Dec '93,$2.25,,"Michael Delepine
Letters
Chandi Greene
Editor
Phil Hester
Pencils
Dan Lawlis
Cover Art
Paul ""Bongotone"" Mounts
Cover Art - Colors
Fred Schiller
Scripts
Mike Sellers
Inks",, ,https://comicbookrealm.com/series/17214/0/majestic-entertainment-stat-one-shot
Dallas Fantasy Comics,One-Shot (1988),Ozone Press,Issue:,# 3,https://comicbookrealm.com/cover-scan/6b2f4ad7c2752a982025b1b7118167e9/xl/ozone-press-dallas-fantasy-comics-one-shot-issue-3.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69248/0/ozone-press-dallas-fantasy-comics-one-shot
Flying Man Comics,One-Shot (1986),Ozone Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/2d6c52f500c9c0faf51775e19d4b777a/xl/ozone-press-flying-man-comics-one-shot-issue-1.jpg,Mar '86,$0.25,,,, ,https://comicbookrealm.com/series/69251/0/ozone-press-flying-man-comics-one-shot
Heir of the Dog,Mini Comic (1987),Ozone Press,Issue:,nn,https://comicbookrealm.com/cover-scan/819ba2760b5f4f0d563628695f59277b/xl/ozone-press-heir-of-the-dog-mini-comic-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69597/0/ozone-press-heir-of-the-dog-mini-comic
Scratchface Doodlehead,One-Shot (1987),Ozone Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/39f8ed35526f156501fd9f25d97ade7d/xl/ozone-press-scratchface-doodlehead-one-shot-issue-1.jpg,,$0.75,,,, ,https://comicbookrealm.com/series/69249/0/ozone-press-scratchface-doodlehead-one-shot
The World of Scratchface Doodlehead,One-Shot (1988),Ozone Press,Issue:,nn,https://comicbookrealm.com/cover-scan/99ec239c8250c9d5c12e65277a60094f/xl/ozone-press-the-world-of-scratchface-doodlehead-one-shot-issue-nn.jpg,,$1.50,,,, ,https://comicbookrealm.com/series/69253/0/ozone-press-the-world-of-scratchface-doodlehead-one-shot
God Will Save Me,(2009),Piensa Art Company,Issue:,# 1,https://comicbookrealm.com/cover-scan/b506f515ef0312605de323555479db60/xl/piensa-art-company-god-will-save-me-issue-1.jpg,Jun '09,$0.00,,,,"Set in a fledgling colonial town in the New World, God Will Save Me is a twisted tale of pirates, faith, choice, and destiny that challenges the idea of an explicit line between good and evil.  ",https://comicbookrealm.com/series/69285/0/piensa-art-company-god-will-save-me
The Hashashin,(2009),Piensa Art Company,Issue:,# 1,https://comicbookrealm.com/cover-scan/1fa6723b4491aadf3e528d4faed6424a/xl/piensa-art-company-the-hashashin-issue-1.jpg,Jun '09,$0.00,,,,"Long ago in the Middle East, an arrogant Emperor decreed that any man who could kill him would win his empire and his throne; any who failed in their attempt would pay with their lives. This is the story of an Assassin (the Hashashin) who sets out to do just that - but soon discovers that things are more complex than they seem. ",https://comicbookrealm.com/series/69286/0/piensa-art-company-the-hashashin
The Heroes of Santa Moreno,(2009),Piensa Art Company,Issue:,# 1,https://comicbookrealm.com/cover-scan/cb781a5bea212773984bf32bbc4f7d84/xl/piensa-art-company-the-heroes-of-santa-moreno-issue-1.jpg,Jun '09,$0.00,,,,"An Old-West tale of plague, law, and dealing with the cards you’re dealt, illustrated in old-fashioned black and white. ",https://comicbookrealm.com/series/69283/0/piensa-art-company-the-heroes-of-santa-moreno
Heavy Feather Falls,One-Shot (2009),Piensa Art Company,Issue:,# 1,https://comicbookrealm.com/cover-scan/f73fd4d12ab44b1af721e6542600173a/xl/piensa-art-company-heavy-feather-falls-one-shot-issue-1.jpg,Jun '09,$0.00,,,,"Written entirely in Haiku, this is the story of a lone feather fulfilling its destiny while floating through the legendary battle of Sekigahara in ancient Japan. ",https://comicbookrealm.com/series/69284/0/piensa-art-company-heavy-feather-falls
Zero Hero,(2009),Piensa Art Company,Issue:,# 1,https://comicbookrealm.com/cover-scan/245c3b82c88ad0b0848207d403ee1374/xl/piensa-art-company-zero-hero-issue-1.jpg,,$0.00,,,,"Created a series of comic strips for the SC National Safety Council's driving safety campaign for teens. Developed ""Zero Hero"", the superhero, and a cast of supporting characters representing a variety of driving violations: Sydney Speeder, Tyler Text, etc. Illustrated by Dre Lopez. Characters and story by R. Chambers. ",https://comicbookrealm.com/series/69288/0/piensa-art-company-zero-hero
Dances with Sheep: A K Chronicles Compendium,(1997),Manic D Press,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/6bab8e583058ccff99f49b9ece69fcd7/xl/manic-d-press-dances-with-sheep-a-k-chronicles-compendium-soft-cover-1.jpg,,$0.00,978-0916397500,,, ,https://comicbookrealm.com/series/32406/0/manic-d-press-dances-with-sheep-a-k-chronicles-compendium
The Ghastly Ones & Others Fiendish Frolics,(1995),Manic D Press,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/332a3326127de472fbba6b58bc95d3bb/xl/manic-d-press-the-ghastly-ones-others-fiendish-frolics-soft-cover-nn.jpg,Jan '95,$9.95,,,, ,https://comicbookrealm.com/series/66498/0/manic-d-press-the-ghastly-ones-others-fiendish-frolics
In Me Own Words: Autobiography of Bigfoot,(2003),Manic D Press,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/1b9adbda263c56f441409f64a53fe79e/xl/manic-d-press-in-me-own-words-autobiography-of-bigfoot-hard-cover-1.jpg,Jun '03,$12.95,,,,"North America's favorite crypto-zoological homonid is recast as the modern day everyman. Learn of his brave struggles with eating disorders, casual cannibalism, pop culture, and philosophical quandaries. ",https://comicbookrealm.com/series/55588/0/manic-d-press-in-me-own-words-autobiography-of-bigfoot
Juicy Mother 2: How They Met,(2007),Manic D Press,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/16bd1670e2648bb571b8fc2568a737fd/xl/manic-d-press-juicy-mother-2-how-they-met-soft-cover-1.jpg,Apr '07,$10.95,978-1933149202,,,"The only current publication that showcases comix by queer artists, the ground-breaking graphic novel Juicy Mother 2 contains richly drawn tales that examine LGBT life from new perspectives: killer dykes chasing romance, a superhero tranny, how Hothead met Chicken, homeboys in love, lesbian internet hook-ups, West Hollywood parties, kids with queer parents, and many other unexpectedly funny depictions of how like-minded individuals have found each other for love, lust, and heartbreak. Thoroughly entertaining adult comix for gender pirates and sexual outlaws, Juicy Mother 2 contains depictions of sweet sex, rough sex, and confusing sex. ",https://comicbookrealm.com/series/63527/0/manic-d-press-juicy-mother-2-how-they-met
Tough Love: High School Confidential,(2006),Manic D Press,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/da98e7c1f6b8258ab646f01fd7a5ca98/xl/manic-d-press-tough-love-high-school-confidential-soft-cover-1.jpg,Jun '06,$12.95,1-93314-9086--,,, ,https://comicbookrealm.com/series/15437/0/manic-d-press-tough-love-high-school-confidential
Big Man Plans: Expanded Edition,(2022),Albatross Exploding Funny Book,TPB:,# 1,https://comicbookrealm.com/cover-scan/9d97b356b813ed0d4832ec07af3eaad9/xl/albatross-exploding-funny-book-big-man-plans-expanded-edition-tpb-1.jpg,Mar '20,$17.99,978-1949889963,"Brian Buccellato
Scripts
Greg Hinkle
Pencils
Toni Infante
Pencils
Eric Powell
Scripts - Pencils
James Robinson
Scripts
Tim Weisch
Scripts
Tom Weisch
Scripts",,"Extended Edition

Big Man is a little person who has been brutalized and abused his entire existence. A person born to be life's punching bag...or so it appears. He just might also be one of the deadliest killers ever trained by (REDACTED). He might also be slightly insane. And when someone he loves is wronged, well, even the most marginalized in society can exact revenge if they don't care how they do it.

This expanded edition comes with over 30 pages of added story and bonus material content!

Collects Big Man Plans (2015) #1-4. ",https://comicbookrealm.com/series/70210/0/albatross-exploding-funny-book-big-man-plans-expanded-edition
Eric Powell Coloring Book,(2016),Albatross Exploding Funny Book,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/c1476bde6d9d74583b9c5eb39cfafee0/xl/albatross-exploding-funny-book-eric-powell-coloring-book-soft-cover-1.jpg,2016,$10.99,,"Eric Powell
Pencils - Cover Art",, ,https://comicbookrealm.com/series/52280/0/albatross-exploding-funny-book-eric-powell-coloring-book
Eric Powell: 2003 Chicago Convention Sketchbook,One-Shot (2003),Albatross Exploding Funny Book,Issue:,nn,https://comicbookrealm.com/cover-scan/2a0bfe002796a414d82aaf19dc5c0fed/xl/albatross-exploding-funny-book-eric-powell-2003-chicago-convention-sketchbook-one-shot-issue-nn.jpg,Jan '03,$25.00,,"Eric Powell
Pencils - Cover Art",,"Chicago Comic Con 2003 Exclusive

Signed and Individually Numbered on 1000 copies ",https://comicbookrealm.com/series/48810/0/albatross-exploding-funny-book-eric-powell-2003-chicago-convention-sketchbook-one-shot
Fearless Dawn: Return of Old Number Seven,One-Shot (2020),Albatross Exploding Funny Book,Issue:,# 1,https://comicbookrealm.com/cover-scan/ea0c2bb7edb648ccb1ba86949b75fed7/xl/albatross-exploding-funny-book-fearless-dawn-return-of-old-number-seven-one-shot-issue-1.jpg,Dec '20,$3.99,6-44391-63025-7-00111,,,"Troubled Special Agent ""Old Number Seven"" teams up with Fearless Dawn to investigate livestock mutilations down South Jersey way. Could it be The Jersey Devil?

Tune in to find out the truth in the next pulse-pounding issue of Fearless Dawn! ",https://comicbookrealm.com/series/62839/0/albatross-exploding-funny-book-fearless-dawn-return-of-old-number-seven-one-shot
Grumble: Memphis and Beyond The Infinite!,(2020),Albatross Exploding Funny Book,Issue:,# 1,,,$3.99,6-44391-63017-2-00111,"Marissa Louise
Pencils
Mike Norton
Pencils
Rafer Roberts
Scripts",,"Eddie, the small-time crook stuck in a pug's body, and Tala, Eddie's estranged (and part-demon) daughter, are going on their most bizarre, action-packed, and emotional adventure yet! Across the stars, and beyond the edges of reality, Tala's mother is held captive by the evil S'Taera. Joined on the rescue mission by Tala's ex-pro-wrester uncles and their armed militia of inter-dimensional mutants, Eddie and Tala will need to atone for the sins of their pasts and start working together (for once) or they may find themselves lost… beyond the infinite! ",https://comicbookrealm.com/series/59872/0/albatross-exploding-funny-book-grumble-memphis-and-beyond-the-infinite
Grumble vs the Goon,One-Shot (2019),Albatross Exploding Funny Book,Issue:,fcbd,https://comicbookrealm.com/cover-scan/8f179c87089e53eca9914ec2211a4b04/xl/albatross-exploding-funny-book-grumble-vs-the-goon-one-shot-issue-fcbd.jpg,May '19,Free,6-44391-63012-7-,"Chris Crank!
Letters
Marissa Louise
Colors
Tracy Marsh
Editor
Mike Norton
Pencils - Inks
Eric Powell
Scripts - Pencils - Cover Art - Inks - Colors - Letters
Rafer Roberts
Scripts","Grumble
The Goon","FCBD 2019 GRUMBLE VS THE GOON

From the pages of Grumble, Tala and Eddie think it might be a good idea to go dimension hopping when they find death incarnate hot on their heels. Unfortunately, things go from bad to worse when they land in the world of The Goon. And Franky, the newly appointed dog catcher, don't like talkin' mutts that give him the sass!
Rating: Teen ",https://comicbookrealm.com/series/56577/0/albatross-exploding-funny-book-grumble-vs-the-goon-one-shot
Hillbilly: The Lizard of Rusty Creek Cave,One-Shot (2020),Albatross Exploding Funny Book,Issue:,fcbd,https://comicbookrealm.com/cover-scan/82500d14eadcd22216ec1b7bb599de90/xl/albatross-exploding-funny-book-hillbilly-the-lizard-of-rusty-creek-cave-one-shot-issue-fcbd.jpg,May '20,Free,6-44391-63018-9-,"Tracy Marsh
Editor
Eric Powell
Scripts - Pencils - Cover Art",,Free Comic Book Day 2020 ,https://comicbookrealm.com/series/60914/0/albatross-exploding-funny-book-hillbilly-the-lizard-of-rusty-creek-cave-one-shot
The Lords Of Misery,GN (2020),Albatross Exploding Funny Book,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/82c812b0018f915e6313d844d8c5f08a/xl/albatross-exploding-funny-book-the-lords-of-misery-gn-soft-cover-1.jpg,Nov '20,$7.99,978-1949889819,,,"Writer/artist Eric Powell presents a spinoff of his Eisner Award winning title, The Goon, in the graphic novella The Lords of Misery. Bridging the gap between Once Upon a Hard Time and A Ragged Return to Lonely Street, this stand alone story reveals the adventure the Goon (along with several other mysterious figures) found himself entangled in after he departed the Nameless Town. The Lords of Misery... a mysterious organization made up (unwillingly) by history's most notorious dregs. Through the ages they have battled an enigmatic and unstoppable force. A being whose evil makes the Lord's crimes look downright petty in comparison. Always it returns after a long hibernation. And always the Lords have died trying to thwart it. But if generations of Lords haven't been able to stop it, what chance does the Goon and this current incarnation have? ",https://comicbookrealm.com/series/62625/0/albatross-exploding-funny-book-the-lords-of-misery-gn
Pug Davis,TPB (2019),Albatross Exploding Funny Book,TPB:,# 1,https://comicbookrealm.com/cover-scan/edb659f28fb7cc2cb5c2610558bfb58e/xl/albatross-exploding-funny-book-pug-davis-tpb-tpb-1.jpg,Oct '19,$17.99,978-1949889918,,,"In this early comic work of Rebecca Sugar, creator of the Emmy nominated Steven Universe, she shows the development of a budding young artist in an entertaining, thoughtful read with a lot of heart. All of the elements that Rebecca has come to be known for. Pug Davis is a curmudgeonly astronaut in the vein of Buck Rodgers via John Wayne. He also happens to have the head of a Pug. Reluctantly teamed with his sensitive partner, Blouse, he fights aliens in space so we don't have to fight them here. Presented for the first time in full color. ",https://comicbookrealm.com/series/58077/0/albatross-exploding-funny-book-pug-davis-tpb
SSB II,(2016),Albatross Exploding Funny Book,Issue:,# 1,https://comicbookrealm.com/cover-scan/7bc536d82e988a87f6e19800ba997767/xl/albatross-exploding-funny-book-ssb-ii-issue-1.jpg,Jul '16,$3.99,0-13964-80388-4-00211,"Eric Powell
Scripts - Pencils - Cover Art",,"The long awaited sequel to Eric Powell's notorious Satan's *&%@$ Baby! No one is safe in this pull no punches mature readers satire! Available one time only! Never to be reprinted! Not sold digitally!

Cover A w/Polybag ",https://comicbookrealm.com/series/43952/0/albatross-exploding-funny-book-ssb-ii
Spook House: Halloween Special,(2019),Albatross Exploding Funny Book,Issue:,# 2019,https://comicbookrealm.com/cover-scan/8f3e9e84c27f168e9da329d240f4d149/xl/albatross-exploding-funny-book-spook-house-halloween-special-issue-2019.jpg,Oct '19,$3.99,6-44391-63015-8-00111,"Mac Cushing
Scripts
Gideon Kendall
Pencils
Steve Mannion
Pencils
Eric Powell
Scripts - Pencils - Cover Art
Gabe Soria
Scripts",,"The annual Albatross Funnybooks Halloween comic for kids of all ages is back! This extra length 32 page spine tingler features the work of Eric Powell, Steve Mannion, Gabe Soria, and Gideon Kendall! ",https://comicbookrealm.com/series/58144/0/albatross-exploding-funny-book-spook-house-halloween-special
Unholy Bastards vs the Future,One-Shot (2020),Albatross Exploding Funny Book,Issue:,# 1,https://comicbookrealm.com/cover-scan/3bfd72e430bcad5abce15a93c46d39ee/xl/albatross-exploding-funny-book-unholy-bastards-vs-the-future-one-shot-issue-1.jpg,Oct '20,$3.99,6-44391-63016-5-00111,,,"From the pages of The Goon comes those unloveable scamps, The Unholy Bastards! That's right! Smitty, Specs, Pee Wee, Charlene, Roscoe and Kid Gargantuan in an all-new standalone adventure!

When they accidentally turn Old Rusty, the bike they'd assembled from pieces stolen off other bikes, into a time machine, the Bastards find themselves not just breaking the laws of decency, but also the laws of physics! And that doesn't even include the several misdemeanors involving killer robots! ",https://comicbookrealm.com/series/61946/0/albatross-exploding-funny-book-unholy-bastards-vs-the-future-one-shot
The Big Eggsit!,One-Shot (2006),Power Mark Comics,Issue:,nn,https://comicbookrealm.com/cover-scan/db29643457ee50ca2d5a0fcc7b6b732b/xl/power-mark-comics-the-big-eggsit-one-shot-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/71803/0/power-mark-comics-the-big-eggsit-one-shot
Power Mark: Series One,(2017),Power Mark Comics,TPB:,# 1,https://comicbookrealm.com/cover-scan/a0f9ce7e25afa326f06d0e82b3c8f544/xl/power-mark-comics-power-mark-series-one-tpb-1.jpg,Oct '17,$9.95,,,, ,https://comicbookrealm.com/series/70010/0/power-mark-comics-power-mark-series-one
Carmideon: The Return,One-Shot (1992),Martyr Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/bc72e25a2f2283b4a9fac0b016b4cfdd/xl/martyr-press-carmideon-the-return-one-shot-issue-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/32168/0/martyr-press-carmideon-the-return-one-shot
Temptress,One-Shot (1992),Martyr Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/b5a636699579fbeeb2bb4306af22409e/xl/martyr-press-temptress-one-shot-issue-1.jpg,1992,$2.95,,,, ,https://comicbookrealm.com/series/55781/0/martyr-press-temptress-one-shot
Political Power: The Tea Party Movement,(2011),Tidal Wave Productions,Issue:,# 1,https://comicbookrealm.com/cover-scan/144026b9a3328279840d330e0bcc23f1/xl/tidal-wave-productions-political-power-the-tea-party-movement-issue-1.jpg,2011,$3.99,,,, ,https://comicbookrealm.com/series/70136/0/tidal-wave-productions-political-power-the-tea-party-movement
Tribute: John Wayne,One-Shot (2016),Tidal Wave Productions,Issue:,# 1,https://comicbookrealm.com/cover-scan/0f6361de8f31f000aa1255bb742d9f1e/xl/tidal-wave-productions-tribute-john-wayne-one-shot-issue-1.jpg,,$3.99,,,, ,https://comicbookrealm.com/series/71042/0/tidal-wave-productions-tribute-john-wayne-one-shot
