Title,Volume,Publisher,Label,Issue Number,Image,Cover Date,Cover Price,ISBN/UPC,Contributors,Characters,Details,URL
Dan'l Boone Fights Count Pollution,One-Shot (1971),Kentucky Department of Highways,Issue:,nn,https://comicbookrealm.com/cover-scan/5afc50025c15233a0e1ae7fffdd006d3/xl/kentucky-department-of-highways-danl-boone-fights-count-pollution-one-shot-issue-nn.jpg,,$0.00,,,,Story includes special appearance from Bobby Sherman. ,https://comicbookrealm.com/series/69110/0/kentucky-department-of-highways-danl-boone-fights-count-pollution-one-shot
Forts in the Forest: Kentucky in the Year of the Bloody Sevens,(1975),Heartland House,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/fe439e4b489ab3626132f0c52ddf9efe/xl/heartland-house-forts-in-the-forest-kentucky-in-the-year-of-the-bloody-sevens-soft-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69111/0/heartland-house-forts-in-the-forest-kentucky-in-the-year-of-the-bloody-sevens
5 Minute Hawaiian Guitar or Steel Guitar Illustrated,One-Shot (1953),M.M. Cole Publishing,Issue:,nn,https://comicbookrealm.com/cover-scan/74982fb15ed42522ce2cadec1cd6c818/xl/mm-cole-publishing-5-minute-hawaiian-guitar-or-steel-guitar-illustrated-one-shot-issue-nn.jpg,1953,$0.25,,,,Here is the simplified self-teaching method for the Hawaiian or Steel Guitar for which everyone has been waiting. No confusing notes or keys to learn. Just follow the easy directions and you will be playing the Hawaiian or Steel Guitar within 5 minutes. ,https://comicbookrealm.com/series/69113/0/mm-cole-publishing-5-minute-hawaiian-guitar-or-steel-guitar-illustrated-one-shot
When Virginia was the Wild West,One-Shot (1999),Colonial Williamsburg Foundation,Issue:,nn,https://comicbookrealm.com/cover-scan/66723c205be81273b440f7cbfb2a08cb/xl/colonial-williamsburg-foundation-when-virginia-was-the-wild-west-one-shot-issue-nn.jpg,May '99,Free,0-87935-2108--,,,Promotional Giveaway ,https://comicbookrealm.com/series/69116/0/colonial-williamsburg-foundation-when-virginia-was-the-wild-west-one-shot
Citizen of the Galaxy: The Graphic Novel,(2014),Virginia Edition Publishing Co.,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/8a78f9a286d9d06164591c7b988fdc5d/xl/virginia-edition-publishing-co-citizen-of-the-galaxy-the-graphic-novel-hard-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69118/0/virginia-edition-publishing-co-citizen-of-the-galaxy-the-graphic-novel
The Early Church: Peter and Paul,One-Shot (1999),Wisconsin Evangelical Lutheran Synod,Issue:,nn,https://comicbookrealm.com/cover-scan/141e67cb46a5265ae9407af0b7ffbc9d/xl/wisconsin-evangelical-lutheran-synod-the-early-church-peter-and-paul-one-shot-issue-nn.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69124/0/wisconsin-evangelical-lutheran-synod-the-early-church-peter-and-paul-one-shot
Moses,One-Shot (1999),Wisconsin Evangelical Lutheran Synod,Issue:,nn,https://comicbookrealm.com/cover-scan/b5b813826f901054c9728bb36099a869/xl/wisconsin-evangelical-lutheran-synod-moses-one-shot-issue-nn.jpg,1999,$0.00,,,, ,https://comicbookrealm.com/series/69119/0/wisconsin-evangelical-lutheran-synod-moses-one-shot
Shall We Do It Again? Comix,One-Shot (1978),Salomn Studios,Issue:,nn,https://comicbookrealm.com/cover-scan/40d0934ec0b84bc9f87031d00012f1be/xl/salomn-studios-shall-we-do-it-again-comix-one-shot-issue-nn.jpg,Jan '78,$1.00,,,,Only Printing ,https://comicbookrealm.com/series/69128/0/salomn-studios-shall-we-do-it-again-comix-one-shot
Omar Lennyx: Blood Seekers,One-Shot (1993),Magnecom,Issue:,# 1,https://comicbookrealm.com/cover-scan/2bbec7c1c2e211f915a469d6a98dd8a3/xl/magnecom-omar-lennyx-blood-seekers-one-shot-issue-1.jpg,1993,$2.95,,"Sterling Clark
Scripts - Pencils - Cover Art
Jeff Johnson
Pencils
Darick Robertson
Pencils
Tim Vigil
Pencils",, ,https://comicbookrealm.com/series/54476/0/magnecom-omar-lennyx-blood-seekers-one-shot
Renegade,One-Shot (1993),Magnecom,Issue:,# 1,https://comicbookrealm.com/cover-scan/05147c3e4c9be26bb362f76356aaf5d8/xl/magnecom-renegade-one-shot-issue-1.jpg,Oct '93,$2.95,,,,NOTE: Introduction by Todd McFarlane. ,https://comicbookrealm.com/series/23864/0/magnecom-renegade-one-shot
Uncle Joe's Commie Book featuring Cutey Bunny,One-Shot (1995),Magnecom,Issue:,nn,https://comicbookrealm.com/cover-scan/01c30066df8a346d61016b5318fff24c/xl/magnecom-uncle-joes-commie-book-featuring-cutey-bunny-one-shot-issue-nn.jpg,,$2.95,,,,Wraparound cover ,https://comicbookrealm.com/series/47650/0/magnecom-uncle-joes-commie-book-featuring-cutey-bunny-one-shot
Shiva's Headband,One-Shot (1970),Armadillo Productions,Issue:,nn,https://comicbookrealm.com/cover-scan/4ac90e5558a8935e20486f4910d649fa/xl/armadillo-productions-shivas-headband-one-shot-issue-nn.jpg,Jan '70,Free,,,,Record Promo ,https://comicbookrealm.com/series/69130/0/armadillo-productions-shivas-headband-one-shot
Sky River Funnies,(1970),Sky River,Issue:,nn,https://comicbookrealm.com/cover-scan/e0c43ce4f93673d4efc2f1b8a1474ebd/xl/sky-river-sky-river-funnies-issue-nn.jpg,,Free,,,,Labor Day 1970 ,https://comicbookrealm.com/series/69140/0/sky-river-sky-river-funnies
Slug,(1977),Dragon Seed Productions,Issue:,# 6,https://comicbookrealm.com/cover-scan/743382793ef9efae587423fa83c65cc3/xl/dragon-seed-productions-slug-issue-6.jpg,,$0.00,,,,Cover title: Uncle Charlie's Summer Slug. ,https://comicbookrealm.com/series/69144/0/dragon-seed-productions-slug
Spare Comic?,One-Shot (1972),Justin Green,Issue:,nn,https://comicbookrealm.com/cover-scan/e9fd588b5872543d86c44e763356a495/xl/justin-green-spare-comic-one-shot-issue-nn.jpg,Jan '72,$0.07,,,, ,https://comicbookrealm.com/series/69153/0/justin-green-spare-comic-one-shot
Braintrust Komicks,One-Shot (1993),Spoon Ink,Issue:,# 1,https://comicbookrealm.com/cover-scan/23d12a825c40b96137fdd84fb351d060/xl/spoon-ink-braintrust-komicks-one-shot-issue-1.jpg,1993,$2.75,,,, ,https://comicbookrealm.com/series/69157/0/spoon-ink-braintrust-komicks-one-shot
Respective Banter,One-Shot (1994),Spoon Ink,Issue:,# 1,https://comicbookrealm.com/cover-scan/a5d05a9a100f0d0bd65e98ad5f4201fa/xl/spoon-ink-respective-banter-one-shot-issue-1.jpg,Jul '94,$2.50,,,, ,https://comicbookrealm.com/series/69158/0/spoon-ink-respective-banter-one-shot
Wireless,One-Shot (1994),Spoon Ink,Issue:,# 1,https://comicbookrealm.com/cover-scan/4be390e0d41a6e7946b2beb2683984d4/xl/spoon-ink-wireless-one-shot-issue-1.jpg,Jul '94,$2.50,,,, ,https://comicbookrealm.com/series/69156/0/spoon-ink-wireless-one-shot
Florida Man,(2021),Braly Image Group Studios,TPB:,# 1,https://comicbookrealm.com/cover-scan/8a7ef2cefe4e85ba48cf5bbff6153d05/xl/braly-image-group-studios-florida-man-tpb-1.jpg,Apr '21,$24.99,978-1792364938,,, ,https://comicbookrealm.com/series/69161/0/braly-image-group-studios-florida-man
Howard the Duck,One-Shot (1977),Delaware Valley Comicart Consortium,Issue:,nn,https://comicbookrealm.com/cover-scan/fe60bea3221db03d68777a437d00a3ca/xl/delaware-valley-comicart-consortium-howard-the-duck-one-shot-issue-nn.jpg,Nov '77,$0.00,,,, ,https://comicbookrealm.com/series/69165/0/delaware-valley-comicart-consortium-howard-the-duck-one-shot
Half Baked Alaska,(1972),Mark Wheeler,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/318b1e1b4aba818e100da12dc6ce7e67/xl/mark-wheeler-half-baked-alaska-soft-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69170/0/mark-wheeler-half-baked-alaska
Texas History Movies,One-Shot (1928),Southwest Press,Issue:,nn,https://comicbookrealm.com/cover-scan/f26eb3d70607f9de78debe1a83596dab/xl/southwest-press-texas-history-movies-one-shot-issue-nn.jpg,,Free,,,,"Promotional Giveaway

Revised and reprinted frequently as Texas History Movies (no quotes around ""Movies""); this is the first printing. Used in various Texas public schools to teach Texas history; this edition appears to be a complete collection of the strip thru Spring of 1928. ",https://comicbookrealm.com/series/69179/0/southwest-press-texas-history-movies-one-shot
Texas History Movies,One-Shot (1943),Magnolia Petroleum Company,Issue:,nn,https://comicbookrealm.com/cover-scan/4c0d687b4af062c64558ce1f41277389/xl/magnolia-petroleum-company-texas-history-movies-one-shot-issue-nn.jpg,,$0.00,,,,Promotional Giveaway ,https://comicbookrealm.com/series/69180/0/magnolia-petroleum-company-texas-history-movies-one-shot
The New Texas History Movies,(2007),Texas State Historical Assn.,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/b83a954619777506cf9b365827d9dbd3/xl/texas-state-historical-assn-the-new-texas-history-movies-soft-cover-nn.jpg,2007,$9.95,978-0876112236,,, ,https://comicbookrealm.com/series/69181/0/texas-state-historical-assn-the-new-texas-history-movies
Hidden Assets,One-Shot (1950),Hirsh Industries,Issue:,nn,https://comicbookrealm.com/cover-scan/276ec27ec2bca2f47b50881ce9495392/xl/hirsh-industries-hidden-assets-one-shot-issue-nn.jpg,1950,Free,,,,Hirsh Adjustable Steel Upright Supports Promotional Giveaway ,https://comicbookrealm.com/series/69201/0/hirsh-industries-hidden-assets-one-shot
Nordic Funnies,One-Shot (1979),Dark Lady Comix,Issue:,nn,,,$0.00,,,, ,https://comicbookrealm.com/series/69204/0/dark-lady-comix-nordic-funnies-one-shot
Streetquomix,(1977),Ar-Zak,Issue:,# 3,https://comicbookrealm.com/cover-scan/9c4e61a490f749e8be654d4bcd655bd0/xl/ar-zak-streetquomix-issue-3.jpg,May '77,$0.00,,,,Only Printing ,https://comicbookrealm.com/series/69206/0/ar-zak-streetquomix
Security is a Thumb and a Blanket,(1963),Determined Productions Inc.,Hard Cover:,# 1,https://comicbookrealm.com/cover-scan/a34ce902a770f1b219f6765504c67bdc/xl/determined-productions-inc-security-is-a-thumb-and-a-blanket-hard-cover-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69215/0/determined-productions-inc-security-is-a-thumb-and-a-blanket
Surf 'n' Turf,(1981),Hermitage House,Issue:,nn,https://comicbookrealm.com/cover-scan/ba1f5c16ea034ed9aa540f245a52ade3/xl/hermitage-house-surf-n-turf-issue-nn.jpg,Jan '81,$0.00,,,,Only Printing ,https://comicbookrealm.com/series/69219/0/hermitage-house-surf-n-turf
The Floating Skull and Friends,(2018),Edge of the World,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/37cf3a016e106d7e4abd383ecf288321/xl/edge-of-the-world-the-floating-skull-and-friends-soft-cover-nn.jpg,Jan '18,$0.00,978-1983522574,,, ,https://comicbookrealm.com/series/69223/0/edge-of-the-world-the-floating-skull-and-friends
Comix in a Capsule,(1986),Luna Ticks,Special:,nn,https://comicbookrealm.com/cover-scan/39e837d2682ead6a6d0d5c6a58233077/xl/luna-ticks-comix-in-a-capsule-special-nn.jpg,Jan '86,$0.00,,,,"Cartoon Doses For Daily Neuroses - Sealed Bag

NOTE:
Four Capsules, in a Sealed Bag, Each Containing an Underground Comix

-Flat Earth
-Street-Sweet Shaman
-Eats
-4-Horned Goat ",https://comicbookrealm.com/series/69225/0/luna-ticks-comix-in-a-capsule
Smut Comix: The Salvation of Mankind from Unnatural Temptation,One-Shot (1971),Purient Press,Issue:,nn,https://comicbookrealm.com/cover-scan/fa5ad55d699a66352e1621cc36abbc40/xl/purient-press-smut-comix-the-salvation-of-mankind-from-unnatural-temptation-one-shot-issue-nn.jpg,Jan '71,$0.00,,,, ,https://comicbookrealm.com/series/69226/0/purient-press-smut-comix-the-salvation-of-mankind-from-unnatural-temptation-one-shot
Snuk Comix,(1970),Wilderness Road / Skippy Williamson,Issue:,nn,https://comicbookrealm.com/cover-scan/472265ed67b7e6817f5f92c73ea37a7b/xl/wilderness-road-skippy-williamson-snuk-comix-issue-nn.jpg,Jan '70,$0.50,,,,"Rock Promo - Most are Destroyed
Extremely RARE

NOTE:
Comic book created for the band Wilderness Road, by Underground Comix artist Skip Williamson. The story is that the printer objected to drug references, and would not deliver the printed comics; Skip managed to grab a few copies before the run was destroyed.
As of 2003, only two copies were known to exist; while there have been a few more found since that time, the number of existing copies is staggeringly small ",https://comicbookrealm.com/series/69227/0/wilderness-road-skippy-williamson-snuk-comix
Softcore Pornographic Coloring Book,(1971),Apple Marv,Issue:,nn,https://comicbookrealm.com/cover-scan/4684196322c9354cbac8a9500a7c6b80/xl/apple-marv-softcore-pornographic-coloring-book-issue-nn.jpg,Jan '71,$2.50,,,, ,https://comicbookrealm.com/series/69228/0/apple-marv-softcore-pornographic-coloring-book
Bill Dupp Soho Detective: Dupp and the Hatchet Man,(1981),Nudlgrafix Publications,Issue:,# 2,https://comicbookrealm.com/cover-scan/713bb544adfd04fae3959daa6e12b24b/xl/nudlgrafix-publications-bill-dupp-soho-detective-dupp-and-the-hatchet-man-issue-2.jpg,Jan '81,$1.00,,,,Newsprint Guts ,https://comicbookrealm.com/series/69229/0/nudlgrafix-publications-bill-dupp-soho-detective-dupp-and-the-hatchet-man
Somewhere in Plasticville U.S.A.,(1971),Artchie Strips,Issue:,nn,https://comicbookrealm.com/cover-scan/2d3c0b397a6c29d0bac74ea8f2e38a0e/xl/artchie-strips-somewhere-in-plasticville-usa-issue-nn.jpg,Apr '71,$0.50,,,, ,https://comicbookrealm.com/series/69230/0/artchie-strips-somewhere-in-plasticville-usa
Spartan,(1979),Silver Bullet Comics,Issue:,nn,https://comicbookrealm.com/cover-scan/69440786baa4a6630abfb873e5aa2023/xl/silver-bullet-comics-spartan-issue-nn.jpg,Jan '79,$1.25,,,, ,https://comicbookrealm.com/series/69233/0/silver-bullet-comics-spartan
The Scout: Tommy Prince,One-Shot (2014),Highwater Press,Issue:,# 1,https://comicbookrealm.com/cover-scan/da58c2e84aab41776a87595c06a3c86f/xl/highwater-press-the-scout-tommy-prince-one-shot-issue-1.jpg,2014,$3.99,,,, ,https://comicbookrealm.com/series/69240/0/highwater-press-the-scout-tommy-prince-one-shot
Tobacco-Stained Mountain Goat,One-Shot (2016),Project-Nerd Publishing,Issue:,# 1,https://comicbookrealm.com/cover-scan/619ac4c6eb3cdcfbbc21ae96cc3b2d35/xl/project-nerd-publishing-tobacco-stained-mountain-goat-one-shot-issue-1.jpg,,$0.00,,,, ,https://comicbookrealm.com/series/69254/0/project-nerd-publishing-tobacco-stained-mountain-goat-one-shot
Childrens Nonsexist Coloring Book,(1972),Rainbow Institute,Issue:,nn,https://comicbookrealm.com/cover-scan/27af423ee9d96358a595ccfed968e709/xl/rainbow-institute-childrens-nonsexist-coloring-book-issue-nn.jpg,Jan '72,$0.00,,,, ,https://comicbookrealm.com/series/69269/0/rainbow-institute-childrens-nonsexist-coloring-book
Star Forces,One-Shot (1978),The Other Faculty,Issue:,# 1,https://comicbookrealm.com/cover-scan/9049f67ed34e58f55688f1aab625fa9d/xl/the-other-faculty-star-forces-one-shot-issue-1.jpg,Jan '78,$0.50,,,, ,https://comicbookrealm.com/series/69271/0/the-other-faculty-star-forces-one-shot
Best Variety Comics,One-Shot (1952),Derby Publishing,Issue:,# 1,https://comicbookrealm.com/cover-scan/0eb24a5e05418def871c12deb91a39c3/xl/derby-publishing-best-variety-comics-one-shot-issue-1.jpg,,$0.25,,,, ,https://comicbookrealm.com/series/70493/0/derby-publishing-best-variety-comics-one-shot
Seven Seas,One-Shot (1948),Derby Publishing,Issue:,# 2,https://comicbookrealm.com/cover-scan/4e4680da6bf45a6e42273dd8f8028b11/xl/derby-publishing-seven-seas-one-shot-issue-2.jpg,,$0.10,,,, ,https://comicbookrealm.com/series/69273/0/derby-publishing-seven-seas-one-shot
Blackman,One-Shot (1971),Leader Comics Group,Issue:,# 1,https://comicbookrealm.com/cover-scan/c7cf00f577e419fc775e2ebab84a05e9/xl/leader-comics-group-blackman-one-shot-issue-1.jpg,1971,$0.00,,,, ,https://comicbookrealm.com/series/35234/0/leader-comics-group-blackman-one-shot
Straight Banana,(1970),Leo Production for Sutter Cinema,Issue:,nn,https://comicbookrealm.com/cover-scan/e5b5ca8d8414d73d22bc790753fd18a4/xl/leo-production-for-sutter-cinema-straight-banana-issue-nn.jpg,Jan '70,Free,,,,"Only Printing

NOTE:
A Giveaway Comix for an X-Rated Movie. ",https://comicbookrealm.com/series/69278/0/leo-production-for-sutter-cinema-straight-banana
Mumbo Jam Comix / Mumbo Oddz 'n' Endz,Mini Comic (2016),David Tosh,Issue:,nn,https://comicbookrealm.com/cover-scan/310a72cd8dbc49d882ade19b7e5775d2/xl/david-tosh-mumbo-jam-comix-mumbo-oddz-n-endz-mini-comic-issue-nn.jpg,Jan '16,$6.00,,,,"Only Printing

NOTE:
Printed in a flipbook format where half of the book is work by Tosh and the other half is full of jam comix by Tosh and others. ",https://comicbookrealm.com/series/69297/0/david-tosh-mumbo-jam-comix-mumbo-oddz-n-endz-mini-comic
The Collector,One-Shot,B.F.B.,Issue:,nn,https://comicbookrealm.com/cover-scan/13cc3fc9ee1220a2df1862d74414b83b/xl/bfb-the-collector-one-shot-issue-nn.jpg,,Free,,,, ,https://comicbookrealm.com/series/69314/0/bfb-the-collector-one-shot
Harry Chess and His Adventurers,(1980),Le Salon Graphics,Soft Cover:,# 1,https://comicbookrealm.com/cover-scan/5acf49ed850116bbe18f70e697b436fe/xl/le-salon-graphics-harry-chess-and-his-adventurers-soft-cover-1.jpg,1980,$12.00,,,, ,https://comicbookrealm.com/series/69315/0/le-salon-graphics-harry-chess-and-his-adventurers
Movie Star Confidential: The Super Adventures of Harry Chess Comics,(1989),Leyland Publications,Hard Cover:,# 1,,Dec '89,$10.95,978-0943595160,,, ,https://comicbookrealm.com/series/69316/0/leyland-publications-movie-star-confidential-the-super-adventures-of-harry-chess-comics
Salt of the Earth's Comix,(1969),Staten Island Community College,Issue:,nn,https://comicbookrealm.com/cover-scan/ccb284517a4ca8086a91dcb9c2fcb098/xl/staten-island-community-college-salt-of-the-earths-comix-issue-nn.jpg,Jan '69,$0.00,,,,All Newsprint - Extremely Scarce ,https://comicbookrealm.com/series/69333/0/staten-island-community-college-salt-of-the-earths-comix
Sandez Rey vs. Reality,(2009),Jay S. Naylor,Soft Cover:,nn,https://comicbookrealm.com/cover-scan/90c734846b89ab0b2c6144ef6b714e9a/xl/jay-s-naylor-sandez-rey-vs-reality-soft-cover-nn.jpg,Jan '09,$10.00,,,, ,https://comicbookrealm.com/series/69334/0/jay-s-naylor-sandez-rey-vs-reality
Andrew Jackson in Space,One-Shot (2015),Redline Comics,Issue:,# 1,https://comicbookrealm.com/cover-scan/5db830aa856fcb8861eade094cb4ca4e/xl/redline-comics-andrew-jackson-in-space-one-shot-issue-1.jpg,,$0.00,,,,Kickstarter Exclusive ,https://comicbookrealm.com/series/69340/0/redline-comics-andrew-jackson-in-space-one-shot
Doctor Cops M.D.,One-Shot (2011),Andrew Taylor,Issue:,nn,https://comicbookrealm.com/cover-scan/5c11a57b02b97474ced0107e68bc85e0/xl/andrew-taylor-doctor-cops-md-one-shot-issue-nn.jpg,,$0.00,,,,Collects Webcomics #1-12 ,https://comicbookrealm.com/series/69341/0/andrew-taylor-doctor-cops-md-one-shot
Ogner Stump's One Thousand Sorrows,One-Shot (2005),Andrew Goldfarb,Issue:,nn,https://comicbookrealm.com/cover-scan/3ef2e849febb769fc4a885c4621ff850/xl/andrew-goldfarb-ogner-stumps-one-thousand-sorrows-one-shot-issue-nn.jpg,,$3.00,,,, ,https://comicbookrealm.com/series/69343/0/andrew-goldfarb-ogner-stumps-one-thousand-sorrows-one-shot
